aX,aY,aZ,gX,gY,gZ
0.247,-0.237,-1.060,24.430,-220.080,-19.250
0.241,-0.198,-1.150,22.820,-212.450,-22.820
0.248,-0.146,-1.180,13.230,-209.440,-24.990
0.204,-0.136,-1.258,10.850,-204.050,-28.070
0.186,-0.102,-1.265,5.460,-202.650,-29.540
0.162,-0.044,-1.396,2.380,-201.180,-28.140
0.152,-0.014,-1.534,-0.910,-194.740,-25.970
0.147,0.018,-1.629,-7.070,-185.570,-24.640
0.120,0.019,-1.746,-11.550,-177.240,-25.270
0.112,0.049,-1.888,-12.950,-167.930,-24.080
0.102,0.107,-2.026,-22.050,-154.280,-20.860
0.094,0.125,-2.153,-22.680,-132.720,-17.710
0.100,0.104,-2.330,-15.260,-111.930,-17.430
0.097,0.131,-2.394,-20.790,-75.180,-16.240
0.097,0.160,-2.406,-22.960,-47.390,-14.000
0.111,0.204,-2.371,-26.600,-20.650,-8.470
0.117,0.192,-2.306,-28.000,4.900,-5.810
0.141,0.181,-2.180,-23.590,36.610,-3.780
0.151,0.173,-2.005,-21.420,56.070,-1.400
0.167,0.189,-1.828,-16.730,69.930,1.470
0.203,0.182,-1.702,-11.970,81.970,4.270
0.228,0.155,-1.552,-8.540,94.500,5.320
0.251,0.146,-1.441,-7.140,102.130,7.910
0.251,0.143,-1.327,-2.170,105.840,9.520
0.260,0.138,-1.245,2.380,107.800,10.990
0.294,0.124,-1.200,5.040,109.970,11.760
0.305,0.101,-1.189,5.110,113.050,11.550
0.314,0.108,-1.197,7.070,118.020,12.810
0.348,0.099,-1.206,17.150,124.250,16.730
0.342,0.055,-1.163,19.740,130.760,11.480
0.334,0.084,-1.080,12.530,138.810,15.120
0.355,0.128,-1.028,12.740,143.640,19.250
0.354,0.058,-0.965,9.730,147.420,19.880
0.365,0.035,-0.910,5.460,149.800,20.370
0.373,0.005,-0.865,2.240,153.230,19.040
0.390,-0.000,-0.804,-1.190,153.650,18.760
0.404,0.001,-0.791,-2.590,154.910,18.480
0.421,0.004,-0.784,-3.710,157.080,18.690
0.435,-0.021,-0.776,-0.490,160.510,17.780
0.444,-0.025,-0.771,-2.240,163.940,17.780
0.452,-0.027,-0.763,-0.420,169.120,16.940
0.470,-0.051,-0.737,2.870,172.410,15.470
0.480,-0.069,-0.728,9.030,177.310,13.300
0.486,-0.095,-0.690,14.770,184.100,6.370
0.464,-0.146,-0.796,29.400,197.260,4.200
0.516,-0.041,-0.602,34.370,197.820,4.340
0.547,-0.100,-0.589,32.690,200.690,1.190
0.530,-0.108,-0.499,30.730,202.370,-3.010
0.541,-0.074,-0.446,27.020,202.090,-4.270
0.538,-0.058,-0.404,21.980,201.250,-4.900
0.547,-0.041,-0.375,14.980,200.410,-4.410
0.556,-0.040,-0.337,9.240,198.100,-3.920
0.560,-0.051,-0.294,6.860,194.880,-4.340
0.564,-0.073,-0.287,5.320,193.340,-6.440

0.402,-0.152,2.757,-87.010,-233.940,-3.220
-0.063,-0.017,0.834,35.630,-225.050,-6.580
0.099,-0.156,-0.722,-236.530,-20.650,-21.770
-0.268,-0.038,1.506,-16.450,-10.850,-16.730
-0.130,-0.031,1.140,18.200,-5.880,-8.260
-0.078,-0.096,1.040,15.400,-8.820,-0.840
0.000,0.071,0.968,22.470,-6.580,17.920
-0.088,-0.371,1.077,26.250,-9.520,4.060
-0.058,-0.052,1.015,32.970,-11.550,14.000
0.001,-0.173,1.049,31.430,-15.330,3.080
-0.001,-0.081,1.038,26.740,-18.200,6.020
0.014,0.001,0.992,31.570,-16.450,8.750
-0.016,-0.017,0.987,46.900,-14.350,7.630
-0.043,-0.120,1.011,52.360,-12.880,8.330
-0.006,-0.101,0.919,63.910,-11.550,6.720
-0.057,-0.115,1.038,67.970,-13.510,6.020
-0.073,-0.047,1.039,74.200,-14.770,3.990
-0.036,-0.050,0.992,84.560,-10.080,2.380
-0.044,-0.055,1.057,73.780,-8.750,3.290
-0.008,-0.054,1.046,71.400,-9.380,2.940
-0.090,0.011,1.192,26.950,-16.730,7.630
-0.070,-0.026,0.894,70.630,-7.770,2.590
-0.020,-0.014,1.168,1.540,-17.220,6.020
0.000,-0.023,1.031,5.460,-17.290,7.630
0.009,-0.015,1.035,3.500,-17.990,8.260
-0.029,-0.003,1.036,1.750,-17.850,8.820
0.006,-0.000,1.038,1.260,-18.130,9.590
0.012,-0.001,1.023,2.100,-17.290,11.410
-0.034,0.015,1.031,5.390,-18.340,12.740
-0.003,-0.005,1.025,32.130,-22.050,14.000
-0.017,0.038,1.080,35.630,-1.330,18.830
0.003,0.075,1.033,33.390,-5.320,21.490
-0.023,0.012,1.036,29.540,-3.850,23.940
0.018,0.076,1.015,36.750,-5.600,27.230
-0.019,-0.109,1.064,9.310,-2.450,14.280
0.002,0.032,1.036,4.480,-2.800,15.400
-0.032,-0.025,1.035,4.760,-2.940,11.270
0.005,0.027,1.037,11.830,-5.110,12.950
0.004,0.045,1.039,16.730,-11.620,14.420
-0.003,0.017,1.000,11.200,-1.820,9.870
-0.036,-0.044,1.035,5.460,-2.730,4.830
0.003,0.018,1.035,-0.560,-2.730,4.060
-0.017,0.005,1.031,-0.630,-2.730,2.520
-0.006,0.021,1.030,2.940,-2.870,2.940
-0.008,0.017,1.028,6.020,-2.520,2.380
-0.010,0.018,1.033,5.950,-2.450,1.470
-0.004,0.025,1.031,7.560,-2.450,1.680
0.004,0.031,1.033,11.690,-2.730,2.730
-0.008,0.015,1.033,10.920,-2.590,1.330
-0.009,0.015,1.035,7.140,-2.590,-0.840
-0.005,0.024,1.036,-0.700,-2.380,-2.450
0.000,0.023,1.034,-13.230,-1.820,-3.920
-0.004,0.019,1.028,-9.870,-1.540,-6.020
-0.002,0.017,1.029,-4.690,-1.960,-6.930
0.001,0.025,1.032,-1.680,-2.170,-6.930
-0.001,0.027,1.028,0.980,-2.310,-6.230
-0.008,0.020,1.031,2.660,-2.380,-5.670
-0.004,0.023,1.027,6.930,-3.010,-4.760
0.000,0.029,1.029,13.370,-3.430,-3.360
0.001,0.032,1.032,35.490,-3.780,-1.610
-0.002,0.016,1.048,13.860,-4.060,-0.420
-0.002,0.016,1.074,21.770,-9.940,-1.470
0.001,0.034,1.029,25.270,-10.150,-1.330
-0.001,0.029,1.021,19.320,-8.890,-2.520
-0.001,0.034,1.028,17.080,-8.120,-3.150
0.002,0.031,1.032,14.630,-7.140,-4.900
0.000,0.033,1.041,12.600,-7.280,-5.390
0.009,0.075,1.054,7.000,-10.290,-3.010
0.006,0.053,1.034,7.420,-10.640,-1.680
0.010,0.057,1.035,8.120,-11.200,-0.770
0.005,0.037,1.033,9.450,-10.850,-1.750
0.006,0.043,1.027,8.680,-10.360,-1.610
0.009,0.044,1.025,10.220,-9.310,-1.820
0.009,0.042,1.021,10.220,-8.400,-2.380
0.010,0.045,1.026,10.850,-7.280,-2.240
0.011,0.047,1.021,12.740,-6.090,-2.520
0.012,0.053,1.021,12.740,-4.970,-2.240
0.012,0.059,1.027,12.670,-4.620,-1.960
0.014,0.053,1.030,13.300,-3.850,-1.820
0.015,0.066,1.027,13.230,-3.360,-1.190
0.015,0.062,1.029,12.530,-3.150,-1.050
0.012,0.052,1.027,10.500,-2.590,-1.750
0.015,0.068,1.036,7.770,-2.240,-1.260
0.015,0.062,1.029,6.720,-1.750,-1.400
0.011,0.072,1.027,6.580,-1.680,-0.070
0.016,0.070,1.047,6.720,-3.220,0.560
0.015,0.062,1.026,6.580,-2.310,0.070
0.016,0.061,1.036,7.350,-2.800,0.000
0.013,0.062,1.026,8.120,-2.660,-0.420
0.014,0.070,1.029,10.780,-2.590,0.280
0.016,0.067,1.031,11.970,-2.520,0.140
0.016,0.070,1.030,11.480,-2.380,0.560
0.014,0.068,1.031,11.130,-2.520,0.140
0.015,0.072,1.034,9.940,-2.450,0.350
0.014,0.068,1.030,7.000,-3.780,-0.140
0.016,0.075,1.030,6.020,-3.220,0.140
0.014,0.073,1.029,5.180,-3.010,-0.280
0.016,0.074,1.027,3.780,-2.520,-0.490
0.016,0.074,1.028,3.220,-2.380,-0.490
0.018,0.082,1.032,3.080,-2.240,-0.070
0.016,0.077,1.029,3.150,-2.030,0.000
0.016,0.086,1.032,2.800,-2.100,1.120
0.017,0.086,1.031,2.380,-2.240,1.890
0.015,0.060,1.029,1.330,-1.960,0.630
0.016,0.078,1.030,0.700,-1.890,0.560
0.015,0.075,1.029,0.350,-1.680,0.140
0.013,0.063,1.029,-0.280,-1.750,-0.420
0.016,0.078,1.027,-1.190,-1.330,-0.560
0.016,0.086,1.029,-1.050,-1.470,0.140
0.016,0.098,1.035,1.400,-2.800,2.520
0.020,0.150,1.026,5.880,-3.290,7.980
0.016,0.075,1.021,6.650,-2.240,5.180
0.012,0.054,1.030,8.120,-1.470,5.460
0.018,0.083,1.023,6.440,-0.140,1.750
0.004,-0.014,1.045,3.360,-0.490,-2.240
0.020,0.090,1.033,1.190,0.350,-1.820
0.018,0.133,1.031,6.790,-0.350,5.810
0.033,0.072,1.048,14.350,-4.830,6.230
0.004,0.063,1.025,14.630,-4.830,9.310

